category,mechanism,word1,word2,word3,word4,answer,coherence_score,hypernym_depth,bucket_size
green,wordnet_common_hypernym,bedspread,coverlet,dressing,wrapping,cloth covering,0.2726,6,30
green,wordnet_common_hypernym,algae,bacteria,kelp,tang,microorganism,0.3624,6,11
green,wordnet_common_hypernym,bed,console,divan,workbench,furniture,0.2825,7,49
green,wordnet_common_hypernym,cattleman,cowhand,shepherd,wrangler,laborer,0.3099,7,21
green,wordnet_common_hypernym,ethicist,existentialist,moralist,utilitarian,philosopher,0.3279,6,11
green,wordnet_common_hypernym,engraving,painting,piece,statue,art,0.3504,6,37
green,wordnet_common_hypernym,cab,cruiser,taxi,wagon,motor vehicle,0.4226,9,26
green,wordnet_common_hypernym,adrenal,breast,pituitary,thyroid,gland,0.4217,6,12
green,wordnet_common_hypernym,capillary,catheter,coil,pipe,tube,0.3688,8,21
green,wordnet_common_hypernym,closer,outfielder,runner,shortstop,ballplayer,0.2838,6,16
green,wordnet_common_hypernym,gun,knife,shotgun,sword,weapon,0.5027,8,40
green,wordnet_common_hypernym,canon,diocesan,rector,vicar,clergyman,0.3703,6,26
green,wordnet_common_hypernym,convent,manor,mansion,residence,dwelling,0.4360,7,16
green,wordnet_common_hypernym,iron,microwave,stove,washer,home appliance,0.2905,9,12
green,wordnet_common_hypernym,cover,disc,disk,storage,memory device,0.2922,7,17
green,wordnet_common_hypernym,hovel,loft,oasis,shanty,shelter,0.3213,6,14
green,wordnet_common_hypernym,belly,bone,eyelid,tooth,animal tissue,0.3332,6,59
green,wordnet_common_hypernym,baritone,king,minstrel,tenor,singer,0.2916,7,13
green,wordnet_common_hypernym,calf,deltoid,pecs,pectoralis,muscle,0.3333,7,10
green,wordnet_common_hypernym,chancellor,dean,manager,president,administrator,0.3771,6,9
green,wordnet_common_hypernym,bass,drummer,rocker,tenor,musician,0.3724,6,24
green,wordnet_common_hypernym,capillary,catheter,hose,straw,tube,0.2905,8,21
green,wordnet_common_hypernym,accommodation,hearth,manor,villa,housing,0.2853,6,34
green,wordnet_common_hypernym,inn,monastery,saloon,schoolhouse,building,0.3680,6,69
green,wordnet_common_hypernym,chain,emerald,gem,jewel,jewelry,0.2971,7,17
green,wordnet_common_hypernym,book,brochure,itinerary,pamphlet,publication,0.3971,8,56
green,wordnet_common_hypernym,forearm,leg,thigh,toe,extremity,0.5998,6,17
green,wordnet_common_hypernym,gage,measure,thermocouple,yardstick,measuring instrument,0.3172,8,31
green,wordnet_common_hypernym,epiphysis,forehead,jaw,radius,bone,0.2952,8,23
green,wordnet_common_hypernym,butter,cheese,curd,milk,dairy product,0.4821,6,6
green,wordnet_common_hypernym,cruiser,jeep,oxcart,tank,wheeled vehicle,0.3003,7,55
green,wordnet_common_hypernym,end,fullback,halfback,runner,football player,0.2966,6,10
green,wordnet_common_hypernym,dais,dock,rostrum,stand,horizontal surface,0.2810,6,29
green,wordnet_common_hypernym,bronze,mold,sculpture,statue,plastic art,0.3204,7,12
green,wordnet_common_hypernym,inn,mansion,palace,shrine,building,0.4306,6,69
green,wordnet_common_hypernym,firearm,handgun,hatchet,quarrel,weapon,0.3265,8,40
green,wordnet_common_hypernym,garden,monument,orchard,park,tract,0.3601,6,63
green,wordnet_common_hypernym,banana,fig,gourd,kernel,fruit,0.2952,8,49
green,wordnet_common_hypernym,autoloader,firearm,handgun,musket,gun,0.3769,9,16
green,wordnet_common_hypernym,campground,lawn,playground,site,tract,0.2756,6,63
green,wordnet_common_hypernym,dormitory,lodge,mansion,residence,building,0.3882,6,69
green,wordnet_common_hypernym,drum,fiddle,pipe,violin,musical instrument,0.2939,7,27
green,wordnet_common_hypernym,archbishop,diocesan,metropolitan,priest,clergyman,0.4026,6,26
green,wordnet_common_hypernym,abdominal,biceps,deltoid,lat,muscle,0.4091,7,10
green,wordnet_common_hypernym,compartment,courtroom,stateroom,vestibule,room,0.2884,7,69
green,wordnet_common_hypernym,brow,feather,fur,wool,body covering,0.2853,6,40
green,wordnet_common_hypernym,coloratura,pianist,soprano,tenor,musician,0.5671,6,24
green,wordnet_common_hypernym,cab,door,dormitory,vestibule,room,0.3003,7,69
green,wordnet_common_hypernym,bayonet,hatchet,lance,shaft,weapon,0.2749,8,40
green,wordnet_common_hypernym,catsup,mustard,paste,stick,condiment,0.2833,8,14
green,wordnet_common_hypernym,console,desk,stool,table,furniture,0.2763,7,49
green,wordnet_common_hypernym,analyst,doctor,psychiatrist,resident,medical practitioner,0.2773,7,20
green,wordnet_common_hypernym,basin,fountain,lavatory,toilet,plumbing fixture,0.3590,6,10
green,wordnet_common_hypernym,center,fullback,guard,tackle,football player,0.2956,6,10
green,wordnet_common_hypernym,infantryman,redcoat,soldier,tanker,enlisted person,0.3046,7,14
green,wordnet_common_hypernym,gangster,henchman,racketeer,thief,criminal,0.4231,7,37
green,wordnet_common_hypernym,awning,bonnet,jacket,sheathing,protective covering,0.2977,6,58
green,wordnet_common_hypernym,director,executive,insider,manager,administrator,0.4336,6,9
green,wordnet_common_hypernym,freshman,junior,senior,sophomore,undergraduate,0.6877,7,4
green,wordnet_common_hypernym,scarf,sweater,tweed,white,garment,0.3876,7,69
green,wordnet_common_hypernym,deck,pad,pier,scaffold,platform,0.2888,7,22
green,wordnet_common_hypernym,accelerator,clutch,key,pedal,lever,0.2742,8,13
green,wordnet_common_hypernym,gage,gauge,measure,sonar,measuring instrument,0.3227,8,31
green,wordnet_common_hypernym,driveway,interstate,line,parkway,road,0.2870,6,25
green,wordnet_common_hypernym,catsup,dressing,mayonnaise,mole,condiment,0.2956,8,14
green,wordnet_common_hypernym,nightingale,nurse,quack,veterinarian,health professional,0.2722,6,25
green,wordnet_common_hypernym,blade,knife,punch,ram,tool,0.2708,7,50
green,wordnet_common_hypernym,lime,orange,pear,strawberry,edible fruit,0.4407,6,22
green,wordnet_common_hypernym,fang,forearm,forefinger,leg,extremity,0.3399,6,17
green,wordnet_common_hypernym,arm,bandage,compress,elbow,cloth covering,0.3066,6,30
green,wordnet_common_hypernym,brochure,glossary,itinerary,text,book,0.2729,9,26
green,wordnet_common_hypernym,acrylic,pigment,rendering,varnish,coating,0.3345,6,17
green,wordnet_common_hypernym,catsup,dip,mayonnaise,vinegar,condiment,0.3593,8,14
green,wordnet_common_hypernym,drum,piano,tambourine,upright,percussion instrument,0.3217,8,8
green,wordnet_common_hypernym,corridor,hall,shaft,tunnel,passageway,0.2705,7,13
green,wordnet_common_hypernym,ballroom,canteen,lounge,rotunda,room,0.3231,7,69
green,wordnet_common_hypernym,banquet,barbecue,refreshment,tea,meal,0.2799,6,16
green,wordnet_common_hypernym,buff,curl,hair,scalp,body covering,0.2755,6,40
green,wordnet_common_hypernym,chop,rib,tooth,tusk,connective tissue,0.2744,7,32
green,wordnet_common_hypernym,bishop,canon,chaplain,churchman,clergyman,0.3634,6,26
green,wordnet_common_hypernym,acrylic,priming,varnish,watercolor,coating,0.3351,6,17
green,wordnet_common_hypernym,buffalo,city,metropolis,town,urban area,0.3331,6,24
green,wordnet_common_hypernym,newspaper,press,radio,rag,medium,0.2724,6,23
green,wordnet_common_hypernym,beast,bully,savage,wolf,attacker,0.2921,6,11
green,wordnet_common_hypernym,bayonet,cannon,piece,spear,weapon,0.2912,8,40
green,wordnet_common_hypernym,adhesion,diaphragm,jaw,parenchyma,animal tissue,0.3465,6,59
green,wordnet_common_hypernym,butcher,draper,seller,trader,merchant,0.2850,6,15
green,wordnet_common_hypernym,pipe,tambourine,trumpet,violin,musical instrument,0.3467,7,27
green,wordnet_common_hypernym,brochure,guide,pamphlet,read,publication,0.3621,8,56
green,wordnet_common_hypernym,flaxseed,grain,peanut,walnut,seed,0.3569,9,18
green,wordnet_common_hypernym,blade,gyro,rotor,saucer,rotating mechanism,0.3235,8,11
green,wordnet_common_hypernym,deputy,detective,sheriff,trooper,lawman,0.3662,6,22
green,wordnet_common_hypernym,bunker,fortification,fortress,stockade,defensive structure,0.3131,6,15
green,wordnet_common_hypernym,claw,fang,fin,thumb,extremity,0.2723,6,17
green,wordnet_common_hypernym,envelope,pocket,purse,saddlebag,bag,0.3496,7,9
green,wordnet_common_hypernym,chow,collie,puppy,toy,dog,0.3231,8,11
green,wordnet_common_hypernym,broiler,microwave,refrigerator,washer,home appliance,0.3793,9,12
green,wordnet_common_hypernym,coil,hose,line,pipe,tube,0.3213,8,21
green,wordnet_common_hypernym,brassiere,cape,trouser,wrapper,garment,0.3199,7,69
green,wordnet_common_hypernym,grapefruit,lemon,rye,seed,fruit,0.3027,8,49
green,wordnet_common_hypernym,cabin,castle,lodge,residence,dwelling,0.3555,7,16
green,wordnet_common_hypernym,coach,governess,missionary,teacher,educator,0.2781,6,19
green,wordnet_common_hypernym,eyebrow,fringe,mane,mustache,hair,0.3003,7,26
green,wordnet_common_hypernym,bone,scalp,skin,tooth,connective tissue,0.4355,7,32
green,wordnet_common_hypernym,arm,fang,leg,thigh,extremity,0.3746,6,17
green,wordnet_common_hypernym,coconut,kernel,pear,pineapple,fruit,0.3736,8,49
green,wordnet_common_hypernym,bloodhound,poodle,stray,terrier,domestic animal,0.4061,7,15
green,wordnet_common_hypernym,academic,governess,professor,schoolmaster,educator,0.2757,6,19
green,wordnet_common_hypernym,cowhand,fireman,hostler,laborer,workman,0.3085,6,26
green,wordnet_common_hypernym,bloodhound,dog,puppy,queen,domestic animal,0.3934,7,15
green,wordnet_common_hypernym,bomber,cruiser,destroyer,fighter,military vehicle,0.3087,8,12
green,wordnet_common_hypernym,curl,eyebrow,mane,scalp,body covering,0.2844,6,40
green,wordnet_common_hypernym,greatcoat,overcoat,raincoat,slicker,coat,0.4006,9,9
green,wordnet_common_hypernym,algae,bug,germ,virus,microorganism,0.4194,6,11
green,wordnet_common_hypernym,bakery,drugstore,pharmacy,stall,shop,0.3433,9,11
green,wordnet_common_hypernym,amplifier,detector,printer,processor,electronic equipment,0.3122,7,21
green,wordnet_common_hypernym,orthodontist,pathologist,psychiatrist,specialist,health professional,0.3326,6,25
green,wordnet_common_hypernym,corkscrew,hammer,pitchfork,wrench,hand tool,0.3190,8,21
green,wordnet_common_hypernym,acrylic,lacquer,latex,pigment,coating,0.4327,6,17
green,wordnet_common_hypernym,cop,detective,investigator,trooper,policeman,0.4934,7,12
green,wordnet_common_hypernym,knife,lance,planer,razor,tool,0.3078,7,50
green,wordnet_common_hypernym,greatcoat,mantle,napkin,scarf,garment,0.2785,7,69
green,wordnet_common_hypernym,banquet,feast,lunch,snack,meal,0.3636,6,16
green,wordnet_common_hypernym,orthodontist,physician,specialist,veterinary,medical practitioner,0.3001,7,20
green,wordnet_common_hypernym,bootlegger,conspirator,hijacker,pusher,criminal,0.2864,7,37
green,wordnet_common_hypernym,chili,mustard,radish,soybean,vegetable,0.3163,6,26
green,wordnet_common_hypernym,cowboy,cowhand,laborer,woman,workman,0.2770,6,26
green,wordnet_common_hypernym,minstrel,monk,pianist,singer,musician,0.3105,6,24
green,wordnet_common_hypernym,cynic,ethicist,existentialist,libertarian,philosopher,0.3001,6,11
green,wordnet_common_hypernym,bandit,burglar,hijacker,peddler,criminal,0.3330,7,37
green,wordnet_common_hypernym,baby,calf,chick,kitten,young,0.4249,7,16
green,wordnet_common_hypernym,altar,dresser,wardrobe,workbench,furniture,0.2797,7,49
green,wordnet_common_hypernym,castle,cottage,hearth,house,dwelling,0.4089,7,16
green,wordnet_common_hypernym,balustrade,barricade,railing,wall,barrier,0.4344,7,29
green,wordnet_common_hypernym,carbine,colt,firearm,revolver,gun,0.3360,9,16
green,wordnet_common_hypernym,apartment,dwelling,hall,residence,housing,0.3817,6,34
green,wordnet_common_hypernym,fielder,pitcher,southpaw,twirler,ballplayer,0.4303,6,16
green,wordnet_common_hypernym,bush,coat,fur,wool,hair,0.3043,7,26
green,wordnet_common_hypernym,anthology,book,directory,guide,publication,0.3123,8,56
green,wordnet_common_hypernym,bouffant,coat,fuzz,mustache,body covering,0.3408,6,40
green,wordnet_common_hypernym,alley,roadway,strand,thoroughfare,road,0.2882,6,25
green,wordnet_common_hypernym,convent,lodge,mansion,palace,dwelling,0.3903,7,16
green,wordnet_common_hypernym,brochure,catalog,pamphlet,textbook,book,0.3753,9,26
green,wordnet_common_hypernym,basketball,bowl,football,marble,game equipment,0.2731,7,30
green,wordnet_common_hypernym,aide,commander,corporal,skipper,military officer,0.2934,7,15
green,wordnet_common_hypernym,farmhouse,lodge,palace,villa,dwelling,0.4410,7,16
green,wordnet_common_hypernym,cattleman,cowboy,shepherd,wrangler,hired hand,0.3697,8,10
green,wordnet_common_hypernym,cooler,microwave,refrigerator,stove,home appliance,0.4317,9,12
green,wordnet_common_hypernym,calf,kitten,puppy,spat,young,0.3000,7,16
green,wordnet_common_hypernym,bat,baton,cudgel,hammer,stick,0.3121,7,14
green,wordnet_common_hypernym,chili,legume,onion,spinach,vegetable,0.4116,6,26
green,wordnet_common_hypernym,marrow,patty,peppermint,savory,dainty,0.2711,6,19
green,wordnet_common_hypernym,bath,hall,kitchen,vestibule,room,0.3400,7,69
green,wordnet_common_hypernym,beard,bouffant,brow,curl,hair,0.3226,7,26
green,wordnet_common_hypernym,corn,filbert,oilseed,rye,seed,0.3853,9,18
green,wordnet_common_hypernym,boatswain,mate,seafarer,skipper,sailor,0.3587,6,12
green,wordnet_common_hypernym,oxcart,sedan,streetcar,van,wheeled vehicle,0.2792,7,55
green,wordnet_common_hypernym,cortex,forehead,posterior,spleen,animal tissue,0.3372,6,59
green,wordnet_common_hypernym,broadcasting,cinema,newspaper,radio,medium,0.2971,6,23
green,wordnet_common_hypernym,bunker,dungeon,foxhole,stockade,defensive structure,0.2961,6,15
green,wordnet_common_hypernym,chain,jewel,necklace,pearl,jewelry,0.2867,7,17
green,wordnet_common_hypernym,bastion,bunker,castle,fortress,defensive structure,0.2971,6,15
green,wordnet_common_hypernym,arm,leg,stick,thigh,limb,0.3600,7,8
green,wordnet_common_hypernym,camp,convent,manor,residence,housing,0.2705,6,34
green,wordnet_common_hypernym,fiddle,piano,violin,whistle,musical instrument,0.4084,7,27
green,wordnet_common_hypernym,kettle,pan,pottery,skillet,utensil,0.2872,7,14
green,wordnet_common_hypernym,farmhouse,lodge,residence,villa,house,0.4429,7,14
green,wordnet_common_hypernym,bottom,front,inside,top,boundary,0.3196,6,51
green,wordnet_common_hypernym,patty,savory,sweet,tidbit,dainty,0.2825,6,19
green,wordnet_common_hypernym,chisel,cutter,hatchet,knife,cutting implement,0.3558,8,14
green,wordnet_common_hypernym,brigadier,captain,general,lieutenant,commissioned officer,0.2801,8,11
green,wordnet_common_hypernym,cowboy,cowman,mover,picker,workman,0.2780,6,26
green,wordnet_common_hypernym,caravan,tank,tractor,wheel,wheeled vehicle,0.2771,7,55
green,wordnet_common_hypernym,chisel,knife,pitchfork,ram,tool,0.3450,7,50
green,wordnet_common_hypernym,flesh,intima,pleura,shin,animal tissue,0.2731,6,59
green,wordnet_common_hypernym,mayonnaise,mustard,olive,vinegar,condiment,0.4200,8,14
green,wordnet_common_hypernym,blackmailer,fugitive,gangster,pusher,criminal,0.2923,7,37
green,wordnet_common_hypernym,apple,cherry,lemon,strawberry,fruit,0.5041,8,49
green,wordnet_common_hypernym,harbor,hovel,hut,shanty,shelter,0.3612,6,14
green,wordnet_common_hypernym,bathrobe,necktie,raincoat,turtle,garment,0.2961,7,69
green,wordnet_common_hypernym,assassin,blackmailer,pusher,robber,criminal,0.2978,7,37
green,wordnet_common_hypernym,germ,protozoa,seaweed,virus,microorganism,0.3274,6,11
green,wordnet_common_hypernym,bat,bludgeon,crook,cudgel,stick,0.2938,7,14
green,wordnet_common_hypernym,cargo,inventory,shipment,stock,merchandise,0.2701,6,14
green,wordnet_common_hypernym,dais,deck,dock,floorboard,horizontal surface,0.2709,6,29
green,wordnet_common_hypernym,bunker,castle,fort,foxhole,defensive structure,0.3211,6,15
green,wordnet_common_hypernym,arrow,bullet,cannon,scattergun,weapon,0.3275,8,40
green,wordnet_common_hypernym,cattleman,cowboy,gypsy,hostler,workman,0.2748,6,26
green,wordnet_common_hypernym,autoloader,bar,carbine,pistol,gun,0.2906,9,16
green,wordnet_common_hypernym,judge,jurist,magistrate,recorder,official,0.3348,6,33
green,wordnet_common_hypernym,almond,bean,coconut,oilseed,seed,0.4054,9,18
green,wordnet_common_hypernym,deltoid,gastrocnemius,pecs,serratus,skeletal muscle,0.3976,8,9
green,wordnet_common_hypernym,capacitor,rectifier,saucer,wiring,electrical device,0.3169,7,53
green,wordnet_common_hypernym,blink,gulp,shake,tremble,reflex,0.3151,6,19
green,wordnet_common_hypernym,bean,chili,fennel,tomato,vegetable,0.4728,6,26
green,wordnet_common_hypernym,singer,soloist,violinist,voice,musician,0.3605,6,24
green,wordnet_common_hypernym,dock,runway,scaffold,wharf,platform,0.3080,7,22
green,wordnet_common_hypernym,clip,earring,gem,necklace,jewelry,0.2982,7,17
green,wordnet_common_hypernym,artery,expressway,highroad,interstate,road,0.2839,6,25
green,wordnet_common_hypernym,brazil,coconut,corn,oilseed,seed,0.2821,9,18
green,wordnet_common_hypernym,physician,quack,surgeon,veterinarian,medical practitioner,0.4045,7,20
green,wordnet_common_hypernym,captain,navigator,pilot,steward,sailor,0.2940,6,12
green,wordnet_common_hypernym,blade,chisel,die,razor,cutting implement,0.2846,8,14
green,wordnet_common_hypernym,apron,campsite,fairway,tee,site,0.2742,7,16
green,wordnet_common_hypernym,diagnostician,psychiatrist,quack,surgeon,medical practitioner,0.3459,7,20
green,wordnet_common_hypernym,germ,kelp,vector,virus,microorganism,0.2857,6,11
green,wordnet_common_hypernym,calf,colt,pup,puppy,young mammal,0.4404,8,12
green,wordnet_common_hypernym,infantryman,marine,rifleman,trooper,enlisted person,0.3282,7,14
green,wordnet_common_hypernym,autoloader,cannon,handgun,shotgun,gun,0.3711,9,16
green,wordnet_common_hypernym,rifleman,soldier,territorial,trooper,enlisted person,0.2743,7,14
green,wordnet_common_hypernym,liver,lung,pump,rumen,internal organ,0.3026,6,11
green,wordnet_common_hypernym,corner,crossing,interchange,intersection,junction,0.3313,6,8
